fto,sentence_type,speech_act,convo_num
316.0,0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3921
238.0,0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3921
182.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3921
155.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3921
-384.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3433
-17.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3433
231.0,0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3433
345.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3433
224.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3433
-90.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3433
431.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3433
238.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3433
947.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3433
-138.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3433
614.0,0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3433
418.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3433
-401.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3433
-5.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3433
-392.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3433
-20.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3131
115.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3131
98.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3131
-120.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3131
-71.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3131
-22.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3131
134.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3131
199.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3131
11.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3131
-79.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3131
-150.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3131
-970.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3131
-157.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3131
158.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3131
151.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3131
-149.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3131
-83.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3131
-192.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3131
-352.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3131
360.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3131
191.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3131
-155.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3131
35.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3131
177.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3131
-825.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3131
-106.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3131
-114.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3131
-141.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3131
281.0,0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3131
-342.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3131
339.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3131
329.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3131
7.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3131
-15.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3131
420.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3075
284.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3075
396.0,-0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3075
286.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3075
-394.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3075
-645.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3075
305.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3075
250.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3075
248.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3075
934.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3075
-887.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3075
363.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3075
265.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3075
294.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3075
445.0,0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3075
15.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3075
145.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3075
-181.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3075
113.0,0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3075
2.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3075
159.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3075
325.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3075
-622.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3075
-443.0,0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3075
153.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3075
545.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3075
-420.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3075
56.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3075
-78.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3075
156.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3075
9.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3075
318.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3075
200.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3075
111.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3075
351.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3075
-288.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3075
140.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3075
-887.0,0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3075
429.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3075
380.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3075
180.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3075
192.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3075
-623.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3075
168.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3075
141.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3075
473.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3075
-155.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3075
87.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3075
172.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3075
83.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3075
756.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3075
162.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3103
-323.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3103
173.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3103
61.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3103
-932.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3103
-641.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3103
-816.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3103
172.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3103
336.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3103
-632.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3103
44.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3103
139.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3103
-297.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3103
-685.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3103
-962.0,-0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3103
150.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3103
108.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3103
29.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3103
549.0,0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3103
-315.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3103
-71.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3103
7.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3103
814.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3103
261.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3103
-56.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3103
-436.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3103
-102.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3103
161.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3103
-102.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3103
-99.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3103
129.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3103
211.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3103
69.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3103
99.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3103
-40.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3103
-27.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3103
148.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3103
586.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3103
-169.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3103
27.0,0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3103
165.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3103
-169.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3103
448.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3103
-927.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3103
-364.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3062
73.0,0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3062
-772.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3062
65.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3062
-4.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3062
-91.0,-0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3062
-74.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3062
-617.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3062
156.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3062
-261.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3062
16.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3062
-72.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3062
749.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3062
-314.0,-0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3062
207.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3062
233.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3062
-451.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3062
102.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3062
214.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3062
260.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3062
-473.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3062
-37.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3062
9.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3062
92.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3062
-102.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3062
105.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3062
-164.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3062
-125.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3062
-113.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3062
570.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3062
-175.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3062
188.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3062
280.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3062
-712.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3062
25.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3062
-136.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3062
42.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3062
-341.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3062
-451.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3062
232.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3062
109.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3062
-239.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3062
-423.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3097
-63.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3097
-953.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3097
80.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3097
603.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3097
-143.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3097
186.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3097
296.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3097
36.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3097
62.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3097
-925.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3097
162.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3097
-812.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3097
89.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3097
3.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3097
-36.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3097
-175.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3097
66.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3097
105.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3097
-362.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3097
17.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3097
-4.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3097
-350.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3097
-459.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3097
-381.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3097
-54.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3097
-106.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3097
-21.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3097
-487.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3097
-117.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3097
-270.0,0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3097
100.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3097
62.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3097
407.0,0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3097
-114.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3097
214.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3097
-151.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3097
-220.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3097
232.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3097
313.0,0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3097
-103.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3097
-252.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3097
175.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3097
-448.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3097
-16.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3097
378.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3097
313.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2301
289.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2301
646.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2301
-32.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2301
59.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2301
207.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2301
493.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2301
-112.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2301
-87.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2301
-795.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2301
258.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2301
551.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2301
850.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2301
116.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2301
35.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2301
-716.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2301
252.0,0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2301
-111.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2301
147.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2301
-976.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2301
302.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2301
457.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2301
-48.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2301
-39.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2301
-881.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2301
-22.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2301
444.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2301
5.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2301
61.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2301
123.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2301
149.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3809
648.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3809
134.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3809
-65.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3809
-433.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3809
-782.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3809
-705.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3809
318.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3809
76.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3809
419.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3809
-46.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3809
130.0,0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3809
-48.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3809
226.0,0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3809
-10.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3809
179.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3809
179.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3809
914.0,-0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3809
-147.0,-0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3809
140.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3770
458.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3770
204.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3770
-335.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3770
511.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3770
71.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3770
-76.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3770
193.0,0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3770
-160.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3770
175.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3770
169.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3770
192.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3770
-147.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3770
-214.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3770
184.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3770
74.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3770
-94.0,0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3770
-694.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3770
-641.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/3770
842.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/4340
211.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/4340
404.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/4340
-74.0,0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/4340
348.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/4340
-239.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/4340
575.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/4340
312.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/4340
-815.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/4340
-145.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/4340
-990.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/4340
202.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/4340
647.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/4340
349.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/4340
275.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/4340
-265.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/4340
618.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/4340
-945.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/4340
905.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/4340
-41.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/4340
254.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/4340
468.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/4340
782.0,0.5,0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2648
81.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2648
-76.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2648
-9.0,-0.5,-0.5,/home/chas/Projects/switchboard-pipeline/all-markup/2648
